Amplituda
0.0
0.0045462805726375795
-0.03375364353139202
-0.10439495121923816
-0.16353951555099439
-0.17252893035371503
-0.13431149357935215
-0.11261516299977967
-0.2252978419150342
-0.6130645370529121
-1.393979284363035
-2.6195773677625875
-4.248101199694793
-6.14471211942399
-8.109559255583534
-9.92539438199438
-11.410028316858288
-12.45736163035735
-13.0544555645045
-13.269922717522661
-13.218281412679197
-13.012758901459163
-12.722713847423908
-12.350090335047513
-11.8326671763665
-11.072584129246717
-9.979904987301818
-8.515819525862526
-6.720239720839522
-4.713905842164517
-2.6738047114811097
-0.7897477321870661
0.7836735158652133
1.9639453253894168
2.7541969229599315
3.2291383229523354
3.4983124378793478
3.659288129946024
3.7569039679809344
3.7627145690205643
3.5819911604843457
3.08626351135256
2.1606550193575202
0.7501499233666783
-1.110820607988381
-3.29559369501442
-5.610568785417877
-7.84065167035417
-9.800397338008697
-11.374674484340334
-12.536269093868595
-13.335558928225632
-13.866687669627625
-14.222468295590767
-14.453915740989236
-14.548551201547367
-14.434973179468145
-14.011916880961344
-13.191361372389046
-11.940246285449959
-10.305765348997701
-8.414797703196786
-6.446774688988345
-4.588103848442335
-2.982262521897459
-1.69103316639565
-0.6788807941680542
0.17455644317765764
1.0372777354910456
2.0737502011921642
3.3946554489937477
5.022300683534695
6.881917285548261
8.821343329455194
10.6528760424812
12.2040977366985
13.361595125094027
14.09385931277751
14.446656575749081
14.513498230436713
14.392290838755747
14.143848516180363
13.767090002203947
13.19976122556424
12.344543192739144
11.111537630620711
9.462369892009512
7.440404814512593
5.176047732733271
2.864305336844433
0.7210082291836514
-1.0687008430733946
-2.3932542045597156
-3.235241351189012
-3.6632926086844453
-3.798356116255273
-3.765936037762678
-3.650432211212437
-3.4668313606593877
-3.1589768309939252
-2.6245742179393057
-1.758066859107584
-0.4965600125665483
1.1469709515143407
3.074628283148872
5.1220152810497135
7.0982417387606365
8.834370445569233
10.224314533387608
11.24474088836794
11.947666105583421
12.4287555187965
12.782659859906154
13.061161370163346
13.248903531568045
13.265397436267214
12.992949449687579
12.321247024752319
11.193571785574845
9.638865681012458
7.778353735834925
5.803638088559066
3.932464614270885
2.35572591651405
1.1922714235984735
0.4656505098432705
0.10967736882280736
7.658291550794268e-15
6.117048348437115e-15
0.004546280572641701
-0.03375364353138881
-0.10439495121923474
-0.16353951555099167
-0.17252893035371036
-0.13431149357934535
-0.11261516299977078
-0.22529784191502236
-0.613064537052898
-1.39397928436302
-2.619577367762572
-4.248101199694778
-6.144712119423973
-8.109559255583518
-9.925394381994366
-11.410028316858273
-12.457361630357335
-13.054455564504487
-13.26992271752265
-13.218281412679188
-13.012758901459154
-12.7227138474239
-12.350090335047502
-11.83266717636649
-11.072584129246705
-9.97990498730181
-8.515819525862515
-6.7202397208395075
-4.713905842164501
-2.6738047114810937
-0.7897477321870497
0.7836735158652297
1.9639453253894328
2.754196922959948
3.2291383229523514
3.498312437879365
3.659288129946044
3.7569039679809575
3.7627145690205883
3.581991160484368
3.08626351135258
2.1606550193575367
0.7501499233666916
-1.1108206079883698
-3.2955936950144102
-5.610568785417869
-7.840651670354164
-9.800397338008693
-11.374674484340336
-12.536269093868603
-13.33555892822564
-13.866687669627636
-14.22246829559078
-14.453915740989247
-14.54855120154738
-14.434973179468155
-14.011916880961357
-13.191361372389053
-11.94024628544997
-10.305765348997706
-8.41479770319679
-6.446774688988348
-4.588103848442337
-2.982262521897462
-1.691033166395652
-0.6788807941680546
0.1745564431776575
1.0372777354910454
2.0737502011921665
3.394655448993752
5.022300683534698
6.881917285548262
8.82134332945519
10.652876042481195
12.20409773669849
13.361595125094007
14.093859312777498
14.446656575749063
14.513498230436696
14.39229083875573
14.143848516180347
13.767090002203933
13.19976122556423
12.344543192739133
11.1115376306207
9.462369892009502
7.440404814512586
5.17604773273327
2.864305336844441
0.7210082291836662
-1.068700843073376
-2.39325420455969
-3.2352413511889893
-3.663292608684418
-3.798356116255251
-3.7659360377626565
-3.6504322112124195
-3.4668313606593713
-3.1589768309939115
-2.624574217939293
-1.7580668591075683
-0.49656001256652665
1.1469709515143627
3.0746282831488947
5.122015281049737
7.098241738760661
8.834370445569252
10.22431453338763
11.244740888367964
11.947666105583448
12.428755518796528
12.782659859906179
13.06116137016337
13.248903531568066
13.26539743626723
12.992949449687593
12.321247024752337
11.193571785574859
9.638865681012476
7.778353735834944
5.803638088559092
3.9324646142709136
2.3557259165140834
1.1922714235985075
0.46565050984329953
0.10967736882282758
2.5087439095287825e-14
1.957307167300748e-14
1.424070763647994e-14
8.534040499453437e-15
4.76057868054586e-15
3.925261700505751e-15
3.8480574835163855e-15
4.569495162037439e-15
3.8507180739332675e-15
1.906360106966305e-15
8.977122305356757e-16
-3.666012323335238e-19
7.216412260583036e-16
-1.3208916940573007e-15
1.4044412649360062e-15
1.1067786365503874e-15
4.0095185779087005e-15
4.0143581226814845e-15
3.1921699437530712e-15
3.729240415501811e-15
3.0747812225618672e-15
1.8290251560631003e-16
-9.640798916516875e-16
-3.2975181110360642e-15
-6.3876287824008945e-15
-4.5879777665779045e-15
-2.764166546392039e-15
-1.662967601888596e-15
-4.173049846759133e-15
-5.3385943814485204e-15
-7.547537874799977e-15
-7.314367507843251e-15
-8.007523617604466e-15
-8.198529868237979e-15
-6.861042144515191e-15
-7.525758909651076e-15
-7.839795211476243e-15
-1.1564859838959457e-14
-1.354677995361468e-14
-1.988136746244537e-14
-2.671126351463032e-14
-3.631658379351667e-14
-4.427633760652163e-14
-5.033319027582989e-14
-5.3295249255478903e-14
-5.237484194083108e-14
-5.3066344031954745e-14
-5.166994879716996e-14
-5.18849752408613e-14
-5.2886537127856816e-14
-5.51120630187545e-14
-5.117210605879929e-14
-5.134157659832727e-14
-4.653673984853956e-14
-4.523362730252623e-14
-4.273235766154648e-14
-3.8818856678519734e-14
-3.468847481036015e-14
-3.0641277044564065e-14
-2.7762803098111798e-14
-2.594819521019709e-14
-2.075199950490798e-14
-1.8178330804935217e-14
-1.399753046378383e-14
-1.042988084452202e-14
-6.376443151496567e-15
-1.988926109627237e-15
5.736949527118718e-16
3.253332391797508e-15
7.800986969439424e-15
